15:8:46,37.8108159,-122.2667252,13,8,24.5356353086689,0.4,11.0,35.75
15:9:14,37.8108644,-122.266646,13,8,23.260982352428712,0.34,10.0,35.375
15:9:42,37.8108133,-122.2666971,13,10,21.381087437265673,0.53,9.0,32.8
15:10:10,37.8107713,-122.2669332,13,8,19.31327263826615,0.46,8.0,37.125
15:10:39,37.8107788,-122.2670317,13,9,20.09163507532426,0.47,8.0,35.55555555555556
15:11:7,37.8107663,-122.2670278,13,8,18.90222738197803,0.84,7.0,33.75
15:11:35,37.8096064,-122.2677848,13,10,21.67192423390226,1.87,9.0,31.0
15:12:3,37.8096298,-122.2691283,13,10,19.87303700997912,0.99,7.0,32.8
15:12:32,37.8100601,-122.2713967,13,0,21.782789077618133,19.6,10.0,0
15:13:0,37.8101102,-122.2730933,13,9,16.08183136337401,0.46,6.0,34.333333333333336
15:13:28,37.8114682,-122.2735391,14,9,11.041381254172867,0.37,4.0,36.55555555555556
15:13:56,37.8143525,-122.2744664,14,9,10.899743116239025,0.51,4.0,36.22222222222222
15:14:25,37.8171138,-122.2753515,14,9,9.664662435905353,0.3,4.0,37.77777777777778
15:14:53,37.819115,-122.2760269,14,9,11.116222379927455,0.45,4.0,36.0
15:15:22,37.8199373,-122.2762395,14,9,10.473012938023135,0.57,4.0,34.55555555555556
15:15:50,37.8213507,-122.2767105,14,9,9.218747203389407,0.38,4.0,35.111111111111114
15:16:18,37.8242772,-122.2777058,14,9,12.607303438880178,0.35,5.0,34.888888888888886
15:16:47,37.8261144,-122.2783166,14,8,13.078306465288232,2.34,5.0,31.75
15:17:15,37.8261508,-122.2782914,14,8,12.864388831188212,0.74,5.0,31.5
15:17:43,37.8261366,-122.2783488,14,8,17.64765423505345,0.86,7.0,34.5
15:18:12,37.8270591,-122.2786542,14,8,34.49611862224502,0.44,12.0,35.125
15:18:40,37.8295071,-122.2793724,14,8,15.51430630095977,0.62,6.0,33.375
15:19:8,37.8300411,-122.2795215,14,9,16.579149555993514,0.5,6.0,32.77777777777778
15:19:37,37.8306057,-122.2797912,14,8,21.672851681308575,0.92,9.0,31.75
15:20:5,37.8305941,-122.2798425,14,9,16.424777015229157,0.79,6.0,32.44444444444444
15:20:34,37.8306085,-122.2798071,14,8,19.039866070957537,1.13,8.0,33.125
15:21:2,37.8329719,-122.2804659,14,9,14.054184430268446,0.34,5.0,37.111111111111114
15:21:30,37.835997,-122.2814603,14,8,16.905963444891274,0.5,6.0,36.25
15:21:59,37.8383906,-122.2822167,14,9,15.162384377135412,0.42,5.0,34.111111111111114
15:22:27,37.8406994,-122.2829683,14,9,14.148519357162431,0.71,5.0,36.333333333333336
15:22:55,37.8407099,-122.2830207,14,9,12.909136299536076,0.58,4.0,35.888888888888886
15:23:24,37.8412779,-122.2831592,14,8,13.765264254637467,0.43,5.0,33.75
15:23:52,37.8447358,-122.2842802,14,9,13.824333618659526,0.51,4.0,33.888888888888886
15:24:20,37.8460261,-122.2846902,14,9,13.809275868053328,0.54,4.0,36.44444444444444
15:24:49,37.8473519,-122.2851164,14,9,19.332966663189588,0.46,7.0,33.666666666666664
15:25:17,37.8489835,-122.2856676,14,8,18.74176619211754,0.42,7.0,35.625
15:25:46,37.8511397,-122.286368,14,8,19.523291218439578,0.57,7.0,35.125
15:26:14,37.8529922,-122.2869652,14,8,19.877919911298566,0.38,7.0,36.375
15:26:42,37.8546982,-122.2874849,14,9,16.891317296173202,0.45,6.0,34.666666666666664
15:27:11,37.8559084,-122.2878734,14,9,20.59515962550424,0.78,7.0,32.333333333333336
15:27:39,37.8582421,-122.2885515,14,8,32.28572130214842,2.23,12.0,34.5
15:28:7,37.8606906,-122.2893744,13,9,19.35964359176067,0.86,7.0,34.55555555555556
15:28:36,37.8610171,-122.2894825,13,9,19.8778117507939,0.45,8.0,35.111111111111114
15:29:4,37.8639983,-122.2904974,13,8,22.526040486512493,0.6,8.0,32.625
15:29:32,37.8656643,-122.291005,13,8,24.07579074506173,0.58,8.0,31.625
15:30:0,37.8677004,-122.2916536,13,7,19.073478969501082,0.39,6.0,36.0
15:30:29,37.8686113,-122.2920135,13,8,18.255095179154775,0.44,6.0,36.0
15:30:57,37.8703257,-122.2925565,14,8,17.587523987190465,0.45,7.0,36.125
15:31:25,37.8728012,-122.2933183,14,8,17.593120814682084,0.44,7.0,33.875
15:31:54,37.8731797,-122.2934483,14,8,14.681001328247334,0.4,5.0,36.875
15:32:22,37.8733195,-122.2934829,14,9,14.633731581520825,0.5,5.0,35.22222222222222
15:32:50,37.8740648,-122.2937011,14,9,19.448881715923925,0.67,6.0,34.888888888888886
15:33:19,37.8741128,-122.2937075,14,8,16.551036221336716,0.75,6.0,35.375
15:33:47,37.8744996,-122.2938808,14,9,19.26059448719068,0.78,6.0,35.333333333333336
15:34:15,37.8750016,-122.294048,14,9,11.332634292167024,0.41,4.0,37.888888888888886
15:34:44,37.8750782,-122.2948308,14,9,15.244992620529537,0.47,6.0,37.55555555555556
15:35:12,37.8758458,-122.2966846,14,9,13.037802728987735,0.3,5.0,38.111111111111114
15:35:53,37.8774016,-122.2971898,14,9,13.198791611355942,0.32,5.0,36.0
